name,position,department,timestamp,date
Steven Gadsden,"Sr. Video Producer, Live Events","Marketing, Ticket Sales, and Service",20210905081024,2021-09-05
Kyle George,Digital Development Coordinator,"Marketing, Ticket Sales, and Service",20210905081024,2021-09-05
Emily Gervais,Director of Marketing,"Marketing, Ticket Sales, and Service",20210905081024,2021-09-05
Brittany Glenn,"Director, VIP Member Experience and Retention","Marketing, Ticket Sales, and Service",20210905081024,2021-09-05
Rich Gotham,Team President and Alternate Governor,"Marketing, Ticket Sales, and Service",20210905081024,2021-09-05
Matt Griffin,Senior Vice President of Strategic Marketing and Business Operations,"Marketing, Ticket Sales, and Service",20210905081024,2021-09-05
Mackenzie Henderson,Vice President of Ticket Sales,"Marketing, Ticket Sales, and Service",20210905081024,2021-09-05
Duane Johnson,Director of Ticket Operations,"Marketing, Ticket Sales, and Service",20210905081024,2021-09-05
Erin Kelly,Member Engagement Manager,"Marketing, Ticket Sales, and Service",20210905081024,2021-09-05
John Krafick,Ticket Sales Account Executive,"Marketing, Ticket Sales, and Service",20210905081024,2021-09-05
Kristen Krebs,"Sr. Coordinator, Digital Marketing & Advertising","Marketing, Ticket Sales, and Service",20210905081024,2021-09-05
Chrissy Leach,Sr. Group Sales Manager,"Marketing, Ticket Sales, and Service",20210905081024,2021-09-05
Carley Lenahan,"Sr. Manager, Live Events","Marketing, Ticket Sales, and Service",20210905081024,2021-09-05
Alex Manta,Business Operations Manager,"Marketing, Ticket Sales, and Service",20210905081024,2021-09-05
Tyler Marcotte,Member Experience Executive,"Marketing, Ticket Sales, and Service",20210905081024,2021-09-05
Tyler Massey,Sr. Ticket Sales Account Executive,"Marketing, Ticket Sales, and Service",20210905081024,2021-09-05
Andrew Nguyen,Business Intelligence Analyst,"Marketing, Ticket Sales, and Service",20210905081024,2021-09-05
Marina Ortega,Dance Team Director,"Marketing, Ticket Sales, and Service",20210905081024,2021-09-05
Eileen O’Malley,Sr. Strategic Marketing Coordinator,"Marketing, Ticket Sales, and Service",20210905081024,2021-09-05
Justin Peterson,"Director, Digital Content Production","Marketing, Ticket Sales, and Service",20210905081024,2021-09-05
McKenzie Pezze,Member Experience Executive,"Marketing, Ticket Sales, and Service",20210905081024,2021-09-05
Amanda Pflugrad,Team Reporter,"Marketing, Ticket Sales, and Service",20210905081024,2021-09-05
Tiffany Philyaw,Member Experience Executive,"Marketing, Ticket Sales, and Service",20210905081024,2021-09-05
John Picard,Senior Videographer,"Marketing, Ticket Sales, and Service",20210905081024,2021-09-05
Katie Punda,Sr. Ticket Sales Account Executive,"Marketing, Ticket Sales, and Service",20210905081024,2021-09-05
Bill Ramos,Director of Digital Development & Innovation,"Marketing, Ticket Sales, and Service",20210905081024,2021-09-05
Jonathan Robinson,Sr. Group Sales Account Executive,"Marketing, Ticket Sales, and Service",20210905081024,2021-09-05
Marc Rogers,Sr. Group Sales Account Executive,"Marketing, Ticket Sales, and Service",20210905081024,2021-09-05
Colleen Rossetti,Sr. VIP Member Experience Executive,"Marketing, Ticket Sales, and Service",20210905081024,2021-09-05
Lauren Scurini,"Manager, Member Experience Executive","Marketing, Ticket Sales, and Service",20210905081024,2021-09-05
Andrew Sherwin,"Director, Business Intelligence & Operations","Marketing, Ticket Sales, and Service",20210905081024,2021-09-05
Keith Sliney,Creative Director,"Marketing, Ticket Sales, and Service",20210905081024,2021-09-05
Taylor Snow,Staff Writer,"Marketing, Ticket Sales, and Service",20210905081024,2021-09-05
Shawn Sullivan,Chief Marketing Officer & Executive Vice President,"Marketing, Ticket Sales, and Service",20210905081024,2021-09-05
Matt Tardiff,"Manager, CRM & Business Intelligence","Marketing, Ticket Sales, and Service",20210905081024,2021-09-05
Tyler Wade,Member Experience Executive,"Marketing, Ticket Sales, and Service",20210905081024,2021-09-05
Jake Wendling,Sr. Director of Game Presentation & Events,"Marketing, Ticket Sales, and Service",20210905081024,2021-09-05
Jack Wu,Graphic Designer,"Marketing, Ticket Sales, and Service",20210905081024,2021-09-05
Brandon Chinn,Assistant Communications Manager,Media Relations,20210905081024,2021-09-05
Christian Megliola,Sr. Vice President of Communications,Media Relations,20210905081024,2021-09-05
Brian Olive,Media Services Manager,Media Relations,20210905081024,2021-09-05
Jeff Twiss,Vice President of Media Services/Alumni Relations,Media Relations,20210905081024,2021-09-05
Heather Walker,Vice President of Public Relations,Media Relations,20210905081024,2021-09-05
Nick Arcuri,Director of Team Nutrition / Team Chef,Medical Staff,20210905081024,2021-09-05
Steven Bekerian,Culinary Nutrition Assistant,Medical Staff,20210905081024,2021-09-05
Art Horne,Director of Performance,Medical Staff,20210905081024,2021-09-05
Steve Mount,Rehabilitation Manager,Medical Staff,20210905081024,2021-09-05
Guy Napolitana,Team Physician,Medical Staff,20210905081024,2021-09-05
Tony Schena,Head Team Physician,Medical Staff,20210905081024,2021-09-05
Tiffany Brathwaite,Receptionist & Assistant Office Manager,Operations,20210905081024,2021-09-05
Peter Fayette,Director of Operations,Operations,20210905081024,2021-09-05
Sarah Herlihy,Associate Counsel,Operations,20210905081024,2021-09-05
Tim Knecht,Technology Coordinator,Operations,20210905081024,2021-09-05
Jason McKenna,Director of Facilities and Engineering,Operations,20210905081024,2021-09-05
James Parker,General Counsel,Operations,20210905081024,2021-09-05
Jay Wessland,Vice President and Chief Technology Officer,Operations,20210905081024,2021-09-05
Clancy Wolf,Operations Coordinator & Office Manager,Operations,20210905081024,2021-09-05
Pete Chrisafideis,Home Equipment Personnel,Team Services,20210905081024,2021-09-05
John Connor,Team Travel Manager,Team Services,20210905081024,2021-09-05
Phil Lynch,Director of Team Security,Team Services,20210905081024,2021-09-05
Andrew Mannix,Team Travel & Equipment Manager,Team Services,20210905081024,2021-09-05
Francis O’Bryant,Operations Liaison,Team Services,20210905081024,2021-09-05
Wyc Grousbeck,"Managing Partner, Governor & Chief Executive Officer",Managing Partners,20201130204801,2020-11-30
Robert Epstein,"The Abbey Group, Managing Partner and Alternate Governor",Managing Partners,20201130204801,2020-11-30
H. Irving Grousbeck,Managing Partner and Alternate Governor,Managing Partners,20201130204801,2020-11-30
Steve Pagliuca,Managing Partner and Alternate Governor,Managing Partners,20201130204801,2020-11-30
Austin Ainge,Assistant General Manager,Basketball Operations,20201130204801,2020-11-30
Danny Ainge,President of Basketball Operations,Basketball Operations,20201130204801,2020-11-30
Jerome Allen,Assistant Coach,Basketball Operations,20201130204801,2020-11-30
Brandon Bailey,Assistant Coach,Basketball Operations,20201130204801,2020-11-30
Trent Barter,Facilities Engineer,Basketball Operations,20201130204801,2020-11-30
Evan Bradds,Assistant Video Coordinator,Basketball Operations,20201130204801,2020-11-30
Frank Burke,Director of Basketball Administration,Basketball Operations,20201130204801,2020-11-30
Drew Cannon,Basketball Operations Analyst,Basketball Operations,20201130204801,2020-11-30
Remy Cofield,"College Scout, General Manager, Maine Red Claws",Basketball Operations,20201130204801,2020-11-30
Phil Coles,Executive Director of Performance,Basketball Operations,20201130204801,2020-11-30
Jace Delaney,Director of Sports Science and Athletic Development,Basketball Operations,20201130204801,2020-11-30
Tony Dobbins,Video Coordinator,Basketball Operations,20201130204801,2020-11-30
Jake Eastman,Basketball Operations Assistant,Basketball Operations,20201130204801,2020-11-30
Allison Feaster,"Vice President, Player Development and Organizational Growth",Basketball Operations,20201130204801,2020-11-30
Shane Fenske,Basketball Operations Technology Developer,Basketball Operations,20201130204801,2020-11-30
Kenny Graves,Coaching Associate/Director of Player Development,Basketball Operations,20201130204801,2020-11-30
Jay Larranaga,Assistant Coach,Basketball Operations,20201130204801,2020-11-30
Armand Lavallee,Strength Coach,Basketball Operations,20201130204801,2020-11-30
Adam Lewin,College Scouting Manager,Basketball Operations,20201130204801,2020-11-30
Dave Lewin,Director or Player Personnel,Basketball Operations,20201130204801,2020-11-30
Kathleen Lynch,Team Services Manager,Basketball Operations,20201130204801,2020-11-30
Benas Matkevicius,International Scout,Basketball Operations,20201130204801,2020-11-30
Joe Mazzulla,Assistant Coach,Basketball Operations,20201130204801,2020-11-30
Aidan Monheim,Practice Facility Receptionist & Assistant Facility Manager,Basketball Operations,20201130204801,2020-11-30
Scott Morrison,Assistant Coach,Basketball Operations,20201130204801,2020-11-30
Matt Reynolds,Video Assistant,Basketball Operations,20201130204801,2020-11-30
David Sparks,Director of Basketball Analytics,Basketball Operations,20201130204801,2020-11-30
Brad Stevens,Head Coach,Basketball Operations,20201130204801,2020-11-30
Ty Yeaton,Head Strength and Conditioning Coach,Basketball Operations,20201130204801,2020-11-30
Jamie Young,Assistant Coach,Basketball Operations,20201130204801,2020-11-30
Mike Zarren,Vice President of Basketball Operations & Team Counsel,Basketball Operations,20201130204801,2020-11-30
Pete Chrisafideis,Home Equipment Personnel,Team Services,20201130204801,2020-11-30
John Connor,Team Travel & Equipment Manager,Team Services,20201130204801,2020-11-30
Phil Lynch,Director of Team Security,Team Services,20201130204801,2020-11-30
Andrew Mannix,Basketball Facilities Manager & Assistant Equipment Manager,Team Services,20201130204801,2020-11-30
Francis O’Bryant,Operations Liaison,Team Services,20201130204801,2020-11-30
Nick Arcuri,Director of Team Nutrition / Team Chef,Performance Staff,20201130204801,2020-11-30
Steven Bekerian,Culinary Nutrition Assistant,Performance Staff,20201130204801,2020-11-30
Art Horne,Director of Performance,Performance Staff,20201130204801,2020-11-30
Steve Mount,Rehabilitation Manager,Performance Staff,20201130204801,2020-11-30
Guy Napolitana,Team Physician,Performance Staff,20201130204801,2020-11-30
Tony Schena,Head Team Physician,Performance Staff,20201130204801,2020-11-30
Chris Baker,"Sr. Director, Corporate Partnerships Sales","Corporate Partnerships - Sales, Activation and Community Engagement",20201130204801,2020-11-30
Lukas Buiso,Corporate Partnerships Activation Specialist,"Corporate Partnerships - Sales, Activation and Community Engagement",20201130204801,2020-11-30
Tessa Caffrey,"Vice President, Corporate Events & Hospitality","Corporate Partnerships - Sales, Activation and Community Engagement",20201130204801,2020-11-30
Kash Cannon,"Senior Coordinator, Community Engagement","Corporate Partnerships - Sales, Activation and Community Engagement",20201130204801,2020-11-30
Jacob Cruz,"Sr. Manager, Corporate Partnerships","Corporate Partnerships - Sales, Activation and Community Engagement",20201130204801,2020-11-30
Ted Dalton,Sr. Vice President of Corporate Partnerships & Business Development,"Corporate Partnerships - Sales, Activation and Community Engagement",20201130204801,2020-11-30
Logan Dickinson,"Senior Coordinator, Corporate Partnerships Activation","Corporate Partnerships - Sales, Activation and Community Engagement",20201130204801,2020-11-30
Imogen Fairs,"Associate Social Manager, CLTX Gaming","Corporate Partnerships - Sales, Activation and Community Engagement",20201130204801,2020-11-30
Nicole Federico,"Vice President, Business Development","Corporate Partnerships - Sales, Activation and Community Engagement",20201130204801,2020-11-30
Jim Ferris,"Managing Director, CLTX Gaming","Corporate Partnerships - Sales, Activation and Community Engagement",20201130204801,2020-11-30
Claire Fox,"Sr. Manager, Business Development","Corporate Partnerships - Sales, Activation and Community Engagement",20201130204801,2020-11-30
Leanda Helms,Sr. Designer and Creative Strategist,"Corporate Partnerships - Sales, Activation and Community Engagement",20201130204801,2020-11-30
Dave Hoffman,"Vice President, Community Engagement","Corporate Partnerships - Sales, Activation and Community Engagement",20201130204801,2020-11-30
Jim Kallinich,Corporate Partnerships Activation Manager,"Corporate Partnerships - Sales, Activation and Community Engagement",20201130204801,2020-11-30
Kara Keena,Corporate Partnerships Relationship Director,"Corporate Partnerships - Sales, Activation and Community Engagement",20201130204801,2020-11-30
Alison Langevin,Corporate Partnerships Sr. Relationship Manager,"Corporate Partnerships - Sales, Activation and Community Engagement",20201130204801,2020-11-30
Bil Marzouki,"Director, Corporate Partnership Sales","Corporate Partnerships - Sales, Activation and Community Engagement",20201130204801,2020-11-30
Max McGonigle,"Manager, Strategy & Business Development","Corporate Partnerships - Sales, Activation and Community Engagement",20201130204801,2020-11-30
Ricco Phinisee,"Coach, CLTX Gaming","Corporate Partnerships - Sales, Activation and Community Engagement",20201130204801,2020-11-30
Leon Powe,Community Ambassador,"Corporate Partnerships - Sales, Activation and Community Engagement",20201130204801,2020-11-30
Darrus Sands,"Manager, Community Engagement","Corporate Partnerships - Sales, Activation and Community Engagement",20201130204801,2020-11-30
Siobhan Sherbovich,"Director, Corporate Partnership Sales","Corporate Partnerships - Sales, Activation and Community Engagement",20201130204801,2020-11-30
Richie Smith,Director of Analytics & Strategy,"Corporate Partnerships - Sales, Activation and Community Engagement",20201130204801,2020-11-30
Sam Taub,"Director, Youth Basketball & Development","Corporate Partnerships - Sales, Activation and Community Engagement",20201130204801,2020-11-30
Johnson Tran,Sr. Coordinator Community Engagement,"Corporate Partnerships - Sales, Activation and Community Engagement",20201130204801,2020-11-30
Michael Wan,CLTX Gaming Operations Manager,"Corporate Partnerships - Sales, Activation and Community Engagement",20201130204801,2020-11-30
Ariann Williams,Manager Community Engagement,"Corporate Partnerships - Sales, Activation and Community Engagement",20201130204801,2020-11-30
Geno Zicarelli,"Vice President, Corporate Partnerships Sales","Corporate Partnerships - Sales, Activation and Community Engagement",20201130204801,2020-11-30
Kit Ackerman,Team Mascot,"Marketing, Ticket Sales, and Service",20201130204801,2020-11-30
Susan Barabino DeLuca,Executive Assistant,"Marketing, Ticket Sales, and Service",20201130204801,2020-11-30
Michael Benson,Marketing Systems & Data Integration Manager,"Marketing, Ticket Sales, and Service",20201130204801,2020-11-30
Justin Brown,Ticket Sales Account Executive,"Marketing, Ticket Sales, and Service",20201130204801,2020-11-30
Kelly Brown,"Project Manager, Premium and Season Ticket Sales","Marketing, Ticket Sales, and Service",20201130204801,2020-11-30
Brian Burnard,Sr. Director of Premium and Season Ticket Sales,"Marketing, Ticket Sales, and Service",20201130204801,2020-11-30
Paul Cacciatore,"VP, Member Experience & Arena Operations","Marketing, Ticket Sales, and Service",20201130204801,2020-11-30
Nicholas Cacici,Premium Sales Account Executive,"Marketing, Ticket Sales, and Service",20201130204801,2020-11-30
Matthew Carney,Digital Production Specialist,"Marketing, Ticket Sales, and Service",20201130204801,2020-11-30
Craig Cassano,Sr. Ticket Sales Account Executive,"Marketing, Ticket Sales, and Service",20201130204801,2020-11-30
David Cohen,"Director, Member Experience and Retention","Marketing, Ticket Sales, and Service",20201130204801,2020-11-30
Jonathan Cotton,Digital Post Production Specialist,"Marketing, Ticket Sales, and Service",20201130204801,2020-11-30
Dave Cowens,Consultant,"Marketing, Ticket Sales, and Service",20201130204801,2020-11-30
Sam Crocker,Sr. Digital Content Producer,"Marketing, Ticket Sales, and Service",20201130204801,2020-11-30
Marc D’Amico,Digital Content Director & Analyst,"Marketing, Ticket Sales, and Service",20201130204801,2020-11-30
Anna Dyakiv,Sr. VIP Member Experience Executive,"Marketing, Ticket Sales, and Service",20201130204801,2020-11-30
Sara Edlemery,Group Sales Account Executive & Event Manager,"Marketing, Ticket Sales, and Service",20201130204801,2020-11-30
Steven Gadsden,"Sr. Video Producer, Live Events","Marketing, Ticket Sales, and Service",20201130204801,2020-11-30
Kyle George,Digital Development Coordinator,"Marketing, Ticket Sales, and Service",20201130204801,2020-11-30
Emily Gervais,Director of Marketing,"Marketing, Ticket Sales, and Service",20201130204801,2020-11-30
Brittany Glenn,"Director, VIP Member Experience and Retention","Marketing, Ticket Sales, and Service",20201130204801,2020-11-30
Rich Gotham,Team President and Alternate Governor,"Marketing, Ticket Sales, and Service",20201130204801,2020-11-30
Matt Griffin,Senior Vice President of Strategic Marketing and Business Operations,"Marketing, Ticket Sales, and Service",20201130204801,2020-11-30
Mackenzie Henderson,Vice President of Ticket Sales,"Marketing, Ticket Sales, and Service",20201130204801,2020-11-30
Alex Herko,"Sr. Manager, Content Strategy","Marketing, Ticket Sales, and Service",20201130204801,2020-11-30
Duane Johnson,Director of Ticket Operations,"Marketing, Ticket Sales, and Service",20201130204801,2020-11-30
Erin Kelly,Member Engagement Manager,"Marketing, Ticket Sales, and Service",20201130204801,2020-11-30
John Krafick,Ticket Sales Account Executive,"Marketing, Ticket Sales, and Service",20201130204801,2020-11-30
Kristen Krebs,"Sr. Coordinator, Digital Marketing & Advertising","Marketing, Ticket Sales, and Service",20201130204801,2020-11-30
Chrissy Leach,Sr. Group Sales Manager,"Marketing, Ticket Sales, and Service",20201130204801,2020-11-30
Carley Lenahan,"Sr. Manager, Live Events","Marketing, Ticket Sales, and Service",20201130204801,2020-11-30
Alex Manta,Business Operations Manager,"Marketing, Ticket Sales, and Service",20201130204801,2020-11-30
Tyler Marcotte,Member Experience Executive,"Marketing, Ticket Sales, and Service",20201130204801,2020-11-30
Tyler Massey,Sr. Ticket Sales Account Executive,"Marketing, Ticket Sales, and Service",20201130204801,2020-11-30
Robyn Neal,Digital Marketing Coordinator,"Marketing, Ticket Sales, and Service",20201130204801,2020-11-30
Andrew Nguyen,Business Intelligence Analyst,"Marketing, Ticket Sales, and Service",20201130204801,2020-11-30
Eileen O’Malley,Sr. Strategic Marketing Coordinator,"Marketing, Ticket Sales, and Service",20201130204801,2020-11-30
Marina Ortega,Dance Team Director,"Marketing, Ticket Sales, and Service",20201130204801,2020-11-30
Sara Page,Sr. Member Experience Executive,"Marketing, Ticket Sales, and Service",20201130204801,2020-11-30
Justin Peterson,"Director, Digital Content Production","Marketing, Ticket Sales, and Service",20201130204801,2020-11-30
McKenzie Pezze,Member Experience Executive,"Marketing, Ticket Sales, and Service",20201130204801,2020-11-30
Amanda Pflugrad,Team Reporter,"Marketing, Ticket Sales, and Service",20201130204801,2020-11-30
Tiffany Philyaw,Member Experience Executive,"Marketing, Ticket Sales, and Service",20201130204801,2020-11-30
John Picard,Senior Videographer,"Marketing, Ticket Sales, and Service",20201130204801,2020-11-30
Katie Punda,Sr. Ticket Sales Account Executive,"Marketing, Ticket Sales, and Service",20201130204801,2020-11-30
Bill Ramos,Director of Digital Development & Innovation,"Marketing, Ticket Sales, and Service",20201130204801,2020-11-30
Jonathan Robinson,Sr. Group Sales Account Executive,"Marketing, Ticket Sales, and Service",20201130204801,2020-11-30
Marc Rogers,Sr. Group Sales Account Executive,"Marketing, Ticket Sales, and Service",20201130204801,2020-11-30
Colleen Rossetti,Sr. VIP Member Experience Executive,"Marketing, Ticket Sales, and Service",20201130204801,2020-11-30
Tim Schmidt,Ticket Operations Coordinator,"Marketing, Ticket Sales, and Service",20201130204801,2020-11-30
Lauren Scurini,"Manager, Member Experience Executive","Marketing, Ticket Sales, and Service",20201130204801,2020-11-30
Andrew Sherwin,"Director, Business Intelligence & Operations","Marketing, Ticket Sales, and Service",20201130204801,2020-11-30
Keith Sliney,Creative Director,"Marketing, Ticket Sales, and Service",20201130204801,2020-11-30
Taylor Snow,Staff Writer,"Marketing, Ticket Sales, and Service",20201130204801,2020-11-30
Zachary Soulier,Sr. Ticket Sales Account Executive,"Marketing, Ticket Sales, and Service",20201130204801,2020-11-30
Shawn Sullivan,Chief Marketing Officer & Executive Vice President,"Marketing, Ticket Sales, and Service",20201130204801,2020-11-30
Matt Tardiff,"Manager, CRM & Business Intelligence","Marketing, Ticket Sales, and Service",20201130204801,2020-11-30
Tyler Wade,Member Experience Executive,"Marketing, Ticket Sales, and Service",20201130204801,2020-11-30
Kara Walker,"Vice President, Marketing & Content Strategy","Marketing, Ticket Sales, and Service",20201130204801,2020-11-30
Jake Wendling,Sr. Director of Game Presentation & Events,"Marketing, Ticket Sales, and Service",20201130204801,2020-11-30
Jack Wu,Graphic Designer,"Marketing, Ticket Sales, and Service",20201130204801,2020-11-30
Brandon Chinn,Assistant Communications Manager,Media Relations,20201130204801,2020-11-30
Christian Megliola,Sr. Vice President of Communications,Media Relations,20201130204801,2020-11-30
Brian Olive,Media Services Manager,Media Relations,20201130204801,2020-11-30
Jeff Twiss,Vice President of Media Services/Alumni Relations,Media Relations,20201130204801,2020-11-30
Heather Walker,Vice President of Public Relations,Media Relations,20201130204801,2020-11-30
Rob Billings,Risk Manager,Finance / Administration,20201130204801,2020-11-30
Noah Cole,Staff Accountant,Finance / Administration,20201130204801,2020-11-30
Wendy Cooper,Executive Assistant,Finance / Administration,20201130204801,2020-11-30
Janet Hayes,HR Specialist,Finance / Administration,20201130204801,2020-11-30
Patrick Lynch,Vice President & Controller,Finance / Administration,20201130204801,2020-11-30
Jim Mayall,Director of Corporate Security,Finance / Administration,20201130204801,2020-11-30
Barbara Reed,Vice President of Human Resources,Finance / Administration,20201130204801,2020-11-30
Bill Reissfelder,Executive Vice President and Chief Financial Officer,Finance / Administration,20201130204801,2020-11-30
Alice Zottoli,Manager of Financial Planning & Analysis,Finance / Administration,20201130204801,2020-11-30
Tiffany Brathwaite,Receptionist & Assistant Office Manager,Operations,20201130204801,2020-11-30
Peter Fayette,Director of Operations,Operations,20201130204801,2020-11-30
Tim Knecht,Technology Coordinator,Operations,20201130204801,2020-11-30
Will Lynner,"Senior Accountant, Basketball Operations",Operations,20201130204801,2020-11-30
Jason McKenna,Director of Facilities and Engineering,Operations,20201130204801,2020-11-30
James Parker,General Counsel,Operations,20201130204801,2020-11-30
Sarah Herlihy,Associate Counsel,Operations,20201130204801,2020-11-30
Jay Wessland,Vice President and Chief Technology Officer,Operations,20201130204801,2020-11-30
Clancy Wolf,Operations Coordinator & Office Manager,Operations,20201130204801,2020-11-30
Wyc Grousbeck,"Managing Partner, Governor & Chief Executive Officer",Managing Partners,20180518124026,2018-05-18
H. Irving Grousbeck,Managing Partner & Alternate Governor,Managing Partners,20180518124026,2018-05-18
Stephen Pagliuca,Managing Partner & Alternate Governor,Managing Partners,20180518124026,2018-05-18
Robert Epstein,Managing Partner & Alternate Governor,Managing Partners,20180518124026,2018-05-18
Wendy Cooper,Executive Assistant,Managing Partners,20180518124026,2018-05-18
Austin Ainge,Director of Player Personnel,Basketball Operations,20180518124026,2018-05-18
Danny Ainge,President of Basketball Operations,Basketball Operations,20180518124026,2018-05-18
Jerome Allen,Assistant Coach,Basketball Operations,20180518124026,2018-05-18
Gibson Arnold,Regional Scout,Basketball Operations,20180518124026,2018-05-18
Brandon Bailey,Assistant Video Coordinator,Basketball Operations,20180518124026,2018-05-18
Alex Barlow,Video Assistant,Basketball Operations,20180518124026,2018-05-18
Frank Burke,Director of Basketball Administration,Basketball Operations,20180518124026,2018-05-18
Drew Cannon,Basketball Operations Analyst,Basketball Operations,20180518124026,2018-05-18
Remy Cofield,Basketball Operations Assistant,Basketball Operations,20180518124026,2018-05-18
Jake Eastman,Basketball Operations Assistant,Basketball Operations,20180518124026,2018-05-18
Kenny Graves,Coaching Associate/Director of Player Development,Basketball Operations,20180518124026,2018-05-18
Jay Larranaga,Assistant Coach,Basketball Operations,20180518124026,2018-05-18
Armond Lavallee,Assistant Strength and Conditioning Coach,Basketball Operations,20180518124026,2018-05-18
Luiz Lemes,International Scout,Basketball Operations,20180518124026,2018-05-18
David Lewin,Director of Scouting,Basketball Operations,20180518124026,2018-05-18
Todd Lickliter,Regional Scout,Basketball Operations,20180518124026,2018-05-18
Andrew Mannix,Basketball Facilities Manager,Basketball Operations,20180518124026,2018-05-18
Benas Matkevicius,International Scout,Basketball Operations,20180518124026,2018-05-18
Scott Morrison,Assistant Coach,Basketball Operations,20180518124026,2018-05-18
Kathleen Nimmo,Team Services Manager,Basketball Operations,20180518124026,2018-05-18
Matthew Reynolds,Video Assistant,Basketball Operations,20180518124026,2018-05-18
Gary Schmidt,Advance Scout,Basketball Operations,20180518124026,2018-05-18
Micah Shrewsberry,Assistant Coach,Basketball Operations,20180518124026,2018-05-18
David Sparks,Director of Basketball Analytics,Basketball Operations,20180518124026,2018-05-18
Brad Stevens,Head Coach,Basketball Operations,20180518124026,2018-05-18
Tyler Yeaton,Assistant Strength and Conditioning Coach,Basketball Operations,20180518124026,2018-05-18
Jamie Young,Assistant Coach,Basketball Operations,20180518124026,2018-05-18
Mike Zarren,Assistant General Manager & Team Counsel,Basketball Operations,20180518124026,2018-05-18
Pete Chrisafideis,Home Equipment Personnel,Team Services,20180518124026,2018-05-18
John Connor,Team Travel & Equipment Manager,Team Services,20180518124026,2018-05-18
Phil Lynch,Director of Team Security,Team Services,20180518124026,2018-05-18
Francis O'Bryant,Operations Liaison,Team Services,20180518124026,2018-05-18
Dr. Johann Bilsborough,Director of Sport Science,Medical Staff,20180518124026,2018-05-18
Brian Dolan,Physical Therapist,Medical Staff,20180518124026,2018-05-18
"Brian McKeon, M.D.",Chief Medical Officer & Team Physician,Medical Staff,20180518124026,2018-05-18
Nicholas Alberti,Corporate Partnerships Activation Assistant,"Corporate Partnerships - Sales, Activation and Community Engagement",20180518124026,2018-05-18
Chris Baker,"Sr. Director, Corporate Partnerships","Corporate Partnerships - Sales, Activation and Community Engagement",20180518124026,2018-05-18
Dana Barros,Community Relations Consultant,"Corporate Partnerships - Sales, Activation and Community Engagement",20180518124026,2018-05-18
John Borders IV,Community Engagement Manager,"Corporate Partnerships - Sales, Activation and Community Engagement",20180518124026,2018-05-18
Kelsie Bryant,Community Engagement Assistant,"Corporate Partnerships - Sales, Activation and Community Engagement",20180518124026,2018-05-18
Tessa Caffrey,"Sr. Director, Corporate Partnerships Events and Hospitality","Corporate Partnerships - Sales, Activation and Community Engagement",20180518124026,2018-05-18
Ted Dalton,"Senior VP, Corporate Partnerships & Business Development","Corporate Partnerships - Sales, Activation and Community Engagement",20180518124026,2018-05-18
Nicole Federico,"Sr. Director, Business Development","Corporate Partnerships - Sales, Activation and Community Engagement",20180518124026,2018-05-18
Jim Ferris,"Managing Director, CLTX Crossover Gaming","Corporate Partnerships - Sales, Activation and Community Engagement",20180518124026,2018-05-18
Claire Fox,"Manager, Corporate Partnership Activation","Corporate Partnerships - Sales, Activation and Community Engagement",20180518124026,2018-05-18
Leanda Helms,Sr. Designer and Creative Strategist,"Corporate Partnerships - Sales, Activation and Community Engagement",20180518124026,2018-05-18
David Hoffman,"Sr. Director, Community Engagement","Corporate Partnerships - Sales, Activation and Community Engagement",20180518124026,2018-05-18
Kara Keena,"Sr. Manager, Corporate Partnerships Activation","Corporate Partnerships - Sales, Activation and Community Engagement",20180518124026,2018-05-18
Kelsey Keena,"Sr. Coordinator, Community Engagement","Corporate Partnerships - Sales, Activation and Community Engagement",20180518124026,2018-05-18
Vicky Le,"Sr. Director, Corporate Partnerships Activation","Corporate Partnerships - Sales, Activation and Community Engagement",20180518124026,2018-05-18
Bil Marzouki,"Director, Corporate Partnership Sales","Corporate Partnerships - Sales, Activation and Community Engagement",20180518124026,2018-05-18
Leon Powe,Community Ambassador,"Corporate Partnerships - Sales, Activation and Community Engagement",20180518124026,2018-05-18
Siobhan Sherbovich,"Director, Corporate Partnerships","Corporate Partnerships - Sales, Activation and Community Engagement",20180518124026,2018-05-18
Richie Smith,"Manager, Analytics & Strategy","Corporate Partnerships - Sales, Activation and Community Engagement",20180518124026,2018-05-18
Jake Spiak,"Manager, Corporate Partnerships","Corporate Partnerships - Sales, Activation and Community Engagement",20180518124026,2018-05-18
Alec Spivack,"Strategy Coordinator, Business Development","Corporate Partnerships - Sales, Activation and Community Engagement",20180518124026,2018-05-18
Sam Taub,"Manager, Community Engagement","Corporate Partnerships - Sales, Activation and Community Engagement",20180518124026,2018-05-18
Johnson Tran,Community Engagement Coordinator,"Corporate Partnerships - Sales, Activation and Community Engagement",20180518124026,2018-05-18
Ariann Williams,"Sr. Coordinator, Community Engagement","Corporate Partnerships - Sales, Activation and Community Engagement",20180518124026,2018-05-18
Kit Ackerman,Mascot Coordinator,"Marketing, Ticket Sales, and Service",20180518124026,2018-05-18
Susan Barabino,Executive Assistant,"Marketing, Ticket Sales, and Service",20180518124026,2018-05-18
Justin Brown,Ticket Sales Account Executive,"Marketing, Ticket Sales, and Service",20180518124026,2018-05-18
Kelly Brown,Ticket Sales Coordinator,"Marketing, Ticket Sales, and Service",20180518124026,2018-05-18
Brian Burnard,Director of Premium and Season Ticket Sales,"Marketing, Ticket Sales, and Service",20180518124026,2018-05-18
